product_id,name,image_url,product_url,stars,reviews,price,list_price,category_id,is_best_seller,bought_in_last_month
B08HM7BLH1,Toddler Boys Long Sleeve Oxford Button Down Shirt,https://m.media-amazon.com/images/I/71hzLt+LqlL._AC_UL320_.jpg,https://www.amazon.com/dp/B08HM7BLH1,4.6,103,11.99,12.57,84,False,50
B07P65NPSY,Baby & Toddler Boys Ripped Button Down Denim Vest Jacket Outerwear Waistcoat Top,https://m.media-amazon.com/images/I/71PajhSp8XL._AC_UL320_.jpg,https://www.amazon.com/dp/B07P65NPSY,3.9,0,25.99,0.0,84,False,0
B0B9YPT6W7,Nintendo Mario Rash Guard Swim Shirt Toddler to Big Kid,https://m.media-amazon.com/images/I/710kegvTgiL._MCnd_AC_UL320_.jpg,https://www.amazon.com/dp/B0B9YPT6W7,4.9,52,19.98,0.0,84,False,0
B09SS5VDTX,Despicable Me Boys' Minions Sorry I Was Hungry Raglan Sleep Pajama Set,https://m.media-amazon.com/images/I/71I+jltlStL._AC_UL320_.jpg,https://www.amazon.com/dp/B09SS5VDTX,4.8,0,23.95,0.0,84,False,0
B0B1TY86BZ,Boy's Keystone Pullover Knit Top (Toddler/Little Kids),https://m.media-amazon.com/images/I/71GO1xJjnLL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B1TY86BZ,0.0,0,32.95,0.0,84,False,0
B00XR72GZU,Boys' Expandable Collar Button Down Dress Shirt with Long Sleeves (Standard & Husky),https://m.media-amazon.com/images/I/51WW3yvqxtL._AC_UL320_.jpg,https://www.amazon.com/dp/B00XR72GZU,4.7,15296,13.07,20.0,84,False,400
B0BSMG86JZ,Boys' Rash Guard Set - 4-Piece UPF 50+ Long Sleeve Swim Shirt and Trunks Swimsuit Set (Little Boy/Big Boy),https://m.media-amazon.com/images/I/71sh1pK7jyL._MCnd_AC_UL320_.jpg,https://www.amazon.com/dp/B0BSMG86JZ,4.5,333,36.95,0.0,84,False,0
B09ZJX6X7Y,Boy's Tuxedo Tail Suit Set with Shirt and Bowtie,https://m.media-amazon.com/images/I/71WXIOT1oYL._AC_UL320_.jpg,https://www.amazon.com/dp/B09ZJX6X7Y,4.9,13,64.32,0.0,84,False,0
B0B5GYKFKY,Toddler Boys Pajamas 100% Cotton Summer Pjs for Boy Jammies Dinosaur Dog Little Kids Clothes Sleepwear Short Sets Size 2-7T,https://m.media-amazon.com/images/I/61ayCHFuHiL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B5GYKFKY,4.7,1458,25.98,0.0,84,False,0
B00E8MMUEK,Baseball Stirrup Over the Calf Team Athletic Performance Socks (2 Pair),https://m.media-amazon.com/images/I/31g2S9TZnbL._AC_UL320_.jpg,https://www.amazon.com/dp/B00E8MMUEK,4.3,0,7.99,0.0,84,False,0
B0B4F48J1P,"Boys' Pull-on Fleece Jogger Sweatpant, Drawstring Closure",https://m.media-amazon.com/images/I/61phG-YJidL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B4F48J1P,4.2,68,19.5,0.0,84,False,0
B09SHG4CM1,Little Boys Dri-FIT Graphic Tee & Shorts 2 Piece Set,https://m.media-amazon.com/images/I/51i8XwdLcsL._AC_UL320_.jpg,https://www.amazon.com/dp/B09SHG4CM1,4.5,0,41.99,0.0,84,False,0
B0B15GCQRD,Boys' 2-Pack Rash Guard Shirt,https://m.media-amazon.com/images/I/71+iRtfdKyL._MCnd_AC_UL320_.jpg,https://www.amazon.com/dp/B0B15GCQRD,4.8,0,35.0,0.0,84,False,0
B0846KPWLJ,Boys' Aroflex Long Sleeve Stretch Dress Shirt with Tie,https://m.media-amazon.com/images/I/71D8ll5D5wL._AC_UL320_.jpg,https://www.amazon.com/dp/B0846KPWLJ,4.6,0,13.8,0.0,84,False,0
B08RJ2MV65,Spider-Man Pullover Rash Guard and Swim Trunks Toddler to Big Kid,https://m.media-amazon.com/images/I/71rzZZHk9sL._MCnd_AC_UL320_.jpg,https://www.amazon.com/dp/B08RJ2MV65,4.8,0,34.95,0.0,84,False,0
B0B9T6JY4V,Baby Girls' and Toddler Long Sleeve Sweaters,https://m.media-amazon.com/images/I/91javV78wWL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B9T6JY4V,4.5,0,39.95,0.0,84,False,0
B085CNT3C8,"Boys 3-Piece Pajama Set, Sleep Top, Jogger Pants & Shorts",https://m.media-amazon.com/images/I/61Od-XD9aML._AC_UL320_.jpg,https://www.amazon.com/dp/B085CNT3C8,5.0,0,19.99,0.0,84,False,0
B09PPKQ4HN,Boys' Stretch Pull on Chino Pants,https://m.media-amazon.com/images/I/81iCRIImOqL._AC_UL320_.jpg,https://www.amazon.com/dp/B09PPKQ4HN,4.6,66,30.0,0.0,84,False,100
B0BZHDM5VW,Boys Suits Slim Fit Toddler Tuxedo Suit Set for Teen Boys Communion Dress Clothes Kids Wedding Ring Bearer Outfit,https://m.media-amazon.com/images/I/61zcImDf3lL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZHDM5VW,4.6,65,39.99,0.0,84,False,0
B07PTZWB38,boys 7 Pack Toddler Assorted Print Boxer Briefs,https://m.media-amazon.com/images/I/91Tx2Ab1HoL._AC_UL320_.jpg,https://www.amazon.com/dp/B07PTZWB38,4.4,0,14.99,0.0,84,False,0
B01HC69AJQ,Boy's Classic Tuxedo Suit with No Tail,https://m.media-amazon.com/images/I/515GowQWN0L._AC_UL320_.jpg,https://www.amazon.com/dp/B01HC69AJQ,4.5,352,34.99,0.0,84,False,0
B07MRMBKBZ,Boys Breathable Boxer Briefs (5 Pack),https://m.media-amazon.com/images/I/81pilum0SDL._AC_UL320_.jpg,https://www.amazon.com/dp/B07MRMBKBZ,4.7,0,13.86,29.99,84,False,0
B0C5BCFT38,"Boys' Pull-on Stretch Denim Jeans, 4-Pocket Style & Drawstring Closure",https://m.media-amazon.com/images/I/81E2-O-WeXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C5BCFT38,4.5,0,35.7,0.0,84,False,0
B09X279KRT,The Mandalorian 2 Pack Graphic T-Shirts,https://m.media-amazon.com/images/I/61IboFhd+lL._AC_UL320_.jpg,https://www.amazon.com/dp/B09X279KRT,4.7,0,15.99,0.0,84,False,0
B0BM571TLM,Boys' Fleece Joggers Sweatpants Knit Pants,https://m.media-amazon.com/images/I/81dbleHd0qL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BM571TLM,4.5,0,24.65,29.99,84,False,0
B0BH8VGMC3,Boy's Club Fleece Full Zip Hoodie (Big Kids),https://m.media-amazon.com/images/I/61RszBOCOVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BH8VGMC3,0.0,0,69.0,0.0,84,False,0
B086491PCX,Amazon Essentials Disney Holiday Family Pajama Sets,https://m.media-amazon.com/images/I/91y0NvyaipL._MCnd_AC_UL320_.jpg,https://www.amazon.com/dp/B086491PCX,4.6,0,16.1,0.0,84,False,0
B08HBF766J,Boys Video Game T-Shirt - Black and Green Creeper Face - Official Shirt,https://m.media-amazon.com/images/I/619rhdZcsbL._AC_UL320_.jpg,https://www.amazon.com/dp/B08HBF766J,4.6,0,18.1,0.0,84,False,0
B07TWCFRPW,Boy's Lightweight Spring Cotton Canvas Military Jacket with Hood,https://m.media-amazon.com/images/I/71-8O2etALL._AC_UL320_.jpg,https://www.amazon.com/dp/B07TWCFRPW,4.5,0,42.99,0.0,84,False,0
B0BNJKVZH6,Boys' Spider-Man T-Shirt - 4 Pack Miles Morales Spider-Verse Super Hero Graphic Tee (4-16),https://m.media-amazon.com/images/I/81hbjEa46XL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BNJKVZH6,4.8,0,30.99,34.99,84,False,0
B0C7H5N2ZZ,Boy's Swimwear Set Long Sleeve Rash Guard with UPF 50+ (2 – 8T) - Multi Color's,https://m.media-amazon.com/images/I/61WThmqMbfL._MCnd_AC_UL320_.jpg,https://www.amazon.com/dp/B0C7H5N2ZZ,5.0,0,39.99,0.0,84,False,0
B09QMRY5L9,Boys' Short Sleeve Legacy Fashion Crew Neck T-Shirt,https://m.media-amazon.com/images/I/81IlZDsHJKL._AC_UL320_.jpg,https://www.amazon.com/dp/B09QMRY5L9,4.7,24,11.98,0.0,84,False,0
B09ZQLNZ4H,Boys Swim Trunks Boxer Brief Liner Swimwear Bathing Suit Quick Dry Compression Swim Shorts 3-18 Years,https://m.media-amazon.com/images/I/71VdrdCG8ZL._MCnd_AC_UL320_.jpg,https://www.amazon.com/dp/B09ZQLNZ4H,4.5,0,24.99,0.0,84,False,0
B0CG6S4KQ8,"Baby Boys’ Jacket – Reversible Quilted Puffer Coat with Sherpa Fleece Lining – Reversible Jacket for Toddler Boys, 2T-4T",https://m.media-amazon.com/images/I/81qf+jis8eL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CG6S4KQ8,0.0,0,34.99,0.0,84,False,0
B09641FM1J,Avengers Fleece 3 Pack Jogger Pants Toddler to Big Kid Spider-Man Venom Iron Man Thor,https://m.media-amazon.com/images/I/71ahFidR1jL._AC_UL320_.jpg,https://www.amazon.com/dp/B09641FM1J,4.5,1356,30.99,0.0,84,False,50
B0BZZ13G4C,Boys Suit Black Slim Fit Formal Dress for Boy with Blazer Vest Pants Shirt and Bow Tie Size 16,https://m.media-amazon.com/images/I/51bEzaZEiLL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZZ13G4C,0.0,0,77.99,0.0,84,False,0
B0C8VJMTJG,"Boys' Short Sleeve Shirt, Crewneck, Lightweight and Breathable, Neo Turq All Sport",https://m.media-amazon.com/images/I/71520Pz0QeL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C8VJMTJG,0.0,0,16.04,0.0,84,False,0
B08561LHQ4,Funky Casual Hawaiian Shirt Kids Boys Girls Front Pocket Very Loud Shortsleeve Unisex Flower Print 2-14 Years,https://m.media-amazon.com/images/I/71eJ28aadzL._AC_UL320_.jpg,https://www.amazon.com/dp/B08561LHQ4,4.3,0,13.98,0.0,84,False,0
B013DKOGFI,Boys' Big Brady Slim Fit Pant,https://m.media-amazon.com/images/I/81d-dF3VzRL._AC_UL320_.jpg,https://www.amazon.com/dp/B013DKOGFI,4.8,0,49.0,0.0,84,False,0
B09N9TYTBS,Sega Sonic The Hedgehog Boys' Socks Tails And Sonic Character 2 Pairs Athletic Crew Socks,https://m.media-amazon.com/images/I/71CCmwlacOL._AC_UL320_.jpg,https://www.amazon.com/dp/B09N9TYTBS,4.6,0,15.95,0.0,84,False,50
B0C1YR9K4S,4-5T Toddler Boy Clothes Boy Outfit T-Shirt Denim Pant Set Little Boy Clothes Ripped Jeans Spring Summer Black,https://m.media-amazon.com/images/I/71F302hahOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C1YR9K4S,5.0,0,25.98,0.0,84,False,0
B0B8HNXK3H,Boys Wool Socks Kids Winter Warm Socks Thicken Thermal Crew Socks for Boys 6 Pack,https://m.media-amazon.com/images/I/816iJhW2+QL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B8HNXK3H,4.6,0,12.99,16.99,84,False,0
B08PK9XVBV,Toddler Boys Summer T-Shirts Short Sleeve Top 3 Packs Size 2-7T,https://m.media-amazon.com/images/I/71sJaHBG2WL._AC_UL320_.jpg,https://www.amazon.com/dp/B08PK9XVBV,4.6,1136,21.68,0.0,84,False,0
B0CCJ82XTH,Garten of banban Shirts Boys Short Sleeve Set for Kids 2 Piece Clothes Set Top and Short 3-12 Year,https://m.media-amazon.com/images/I/91cn4CCGD3L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CCJ82XTH,0.0,0,19.99,21.99,84,False,0
B0C9W7NK23,Boys and Girls Shirts Anime Shorts Set Cartoon Playwear Party Outfit for Youth 3-8 Years,https://m.media-amazon.com/images/I/71JRkmGqDtL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9W7NK23,5.0,0,18.89,0.0,84,False,0
B097DZXZBF,Indian Festival Rakshabandhan Designer Pearl Combo Rakhi For Brother/Bro/Bhai/Men (R018-4) (Set of 4),https://m.media-amazon.com/images/I/81ITm0sevgS._AC_UL320_.jpg,https://www.amazon.com/dp/B097DZXZBF,0.0,0,12.0,0.0,88,False,0
B0BHZQMB8W,"Minimalist Ayatul Kursi Bracelet, Leather Islamic Allah Protection Bangle, Arabic Quran Engraved Wristband Amulets Gifts for Muslims Anniversary Baptism Gift, 8.26 Inch",https://m.media-amazon.com/images/I/41PpULovyBL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BHZQMB8W,0.0,0,9.89,0.0,88,False,0
B08JB75SMJ,Rainbow Baby Gift Miscarriage Charm Keychain But You Are My Angel And You Will Forever Be Missed Memorial Jewelry,https://m.media-amazon.com/images/I/71KvMNmBvKL._AC_UL320_.jpg,https://www.amazon.com/dp/B08JB75SMJ,4.6,0,13.78,0.0,88,False,0
B0B6VZ5TTN,925 Sterling Silver Rope Chain Lobster Clasp 2/2.5/3/4/5mm Gold/Silver Chain for Men Women Silver Necklace Chain 16/18/20/22/24/26/30 Inches,https://m.media-amazon.com/images/I/71Ukt67neuL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B6VZ5TTN,4.3,0,27.48,0.0,88,False,0
B088W5DQY5,Always and Forever Family Above All Bracelet,https://m.media-amazon.com/images/I/612K9MCNOJL._AC_UL320_.jpg,https://www.amazon.com/dp/B088W5DQY5,4.3,0,13.86,0.0,88,False,0
B0C5N4N8ZB,Ahid Arts 3.00 mm Round Brilliant Cut 20Pcs Fancy Color VVS1 Pink Loose Moissanite Diamond,https://m.media-amazon.com/images/I/71ma+9a9oIL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C5N4N8ZB,0.0,0,31.85,0.0,88,False,0
B07Q58TV1S,Lineman Prayer Wallet Card Insert Lineman Gifts for Him Husband Gifts Father Uncle (Wallet Card Insert),https://m.media-amazon.com/images/I/71-Rji+zr6L._AC_UL320_.jpg,https://www.amazon.com/dp/B07Q58TV1S,4.9,0,12.99,0.0,88,False,0
B09MH34RLC,"Gag Gifts for Teen Boys Girls Gifts, Stocking Stuffers for Teens Boys, Teen Boys Gift Ideas 16 18 Year Old Boy Birthday Gifts for Son Daughter Keychain Graduation Valentines Christmas Gifts for Teens",https://m.media-amazon.com/images/I/6107SsYLD5L._AC_UL320_.jpg,https://www.amazon.com/dp/B09MH34RLC,4.8,0,9.99,0.0,88,False,0
B0B1DRD8R1,12 Constellation Astrology Zodiac Sign Bracelets with Message Card Healing Crystal Beaded Bracelet Horoscope Jewelry Birthday Yoga Reiki Gifts,https://m.media-amazon.com/images/I/51Q+eRZaLAL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B1DRD8R1,4.2,0,6.99,0.0,88,False,0
B096B6Z767,Rudraksh and Om Rakhis with Greeting Card and a coin for your brother on this Raksha Bandhan Code:S2-17,https://m.media-amazon.com/images/I/71UccQRAksL._AC_UL320_.jpg,https://www.amazon.com/dp/B096B6Z767,0.0,0,8.65,0.0,88,False,0
B07S9CWJYB,925 Sterling Silver Princess Cut Cubic Zirconia Stud Earrings for Women Men Girls Sparkling Pure Brilliance Diamond CZ Studs Ear Piercing Earrings Hypoallergenic Jewelry Gifts 4MM-8MM Available,https://m.media-amazon.com/images/I/61Oya6xVOFL._AC_UL320_.jpg,https://www.amazon.com/dp/B07S9CWJYB,4.4,0,18.99,0.0,88,False,0
B07K69CNVG,Cremation Necklace Cremation Jewelry 30mm Lord's Prayer Stainless Steel Polished Cube Cremation Pendant Memorial Ashes Keepsake Urn Necklace,https://m.media-amazon.com/images/I/71su+L8JwGL._AC_UL320_.jpg,https://www.amazon.com/dp/B07K69CNVG,4.8,0,22.59,0.0,88,False,0
B017UBU2LS,Rose Gold Plated Lockets Pendant Necklace with 18mm Sounds Chime Ball Harmony Ball,https://m.media-amazon.com/images/I/61r7x-pbcUL._AC_UL320_.jpg,https://www.amazon.com/dp/B017UBU2LS,4.3,0,19.99,0.0,88,False,0
B08DKL2RGN,The Lord Bless You and Keep You Bracelet Necklace with Mustard Seed Bible Verse Religious Faith Jewelry,https://m.media-amazon.com/images/I/514bIUGtSqL._AC_UL320_.jpg,https://www.amazon.com/dp/B08DKL2RGN,0.0,0,6.99,0.0,88,False,0
B09QPNPRPW,Hockey Gift Sportybella Field Hockey Bracelet Always Remember You are Braver Stronger Smarter Than You Think Gift for Hockey Player Coach Team,https://m.media-amazon.com/images/I/61ROd2FMCLL._AC_UL320_.jpg,https://www.amazon.com/dp/B09QPNPRPW,3.4,0,12.66,0.0,88,False,0
B0C14B8S24,TS 1989 Necklace Swift Gift for Fans Music lover Gift,https://m.media-amazon.com/images/I/5119PzJlUvL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C14B8S24,0.0,0,13.99,0.0,88,False,0
B07JGT6T4F,925 Sterling Plated Retro 3D Punk Big Spider Charm Tassel Drop Dangle Earrings,https://m.media-amazon.com/images/I/61mBYT8rI-L._AC_UL320_.jpg,https://www.amazon.com/dp/B07JGT6T4F,4.2,0,9.99,0.0,88,False,0
B09Y1T6SZT,Hell Cooking Show Keychain Chef Gordon Fans Gifts It's Raw Jewelry for Friend Family,https://m.media-amazon.com/images/I/61SA90iLlwL._AC_UL320_.jpg,https://www.amazon.com/dp/B09Y1T6SZT,5.0,0,12.99,0.0,88,False,0
B09V2DZ2QX,Baseball Cremation Urn Necklace for Ashes Pendant Sport Baseball Keepsake Cremation Jewelry for Human Dog Cat,https://m.media-amazon.com/images/I/51PHum0GOLL._AC_UL320_.jpg,https://www.amazon.com/dp/B09V2DZ2QX,4.4,0,16.88,0.0,88,False,0
B07HP21VSC,Unisex Carbide Fiber Celtic Dragon Spinner Ring Stainless Steel Wedding Spins Band,https://m.media-amazon.com/images/I/61CjJg7cKNL._AC_UL320_.jpg,https://www.amazon.com/dp/B07HP21VSC,4.2,0,13.0,0.0,88,False,0
B07RBZVHW1,45 Automatic Gold Plated Stud Earrings with Swarovski Crystals- Aurora Borealis (One Pair from Those Shown in Photos),https://m.media-amazon.com/images/I/71J4zWeXNML._AC_UL320_.jpg,https://www.amazon.com/dp/B07RBZVHW1,4.5,0,15.99,0.0,88,False,0
B0BMM2K4LQ,2PS Dinosaur Magnetic Couple Bracelets Dinosaur Mutual Attraction Couple Bracelet Long Distance Relationship Friendship Matching Bracelets for Women Girls Best Friends,https://m.media-amazon.com/images/I/41XabdJ6t3L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BMM2K4LQ,0.0,0,5.99,0.0,88,False,0
B0BLM93FHW,Ian an Valeri Co. Amber Sterling Silver Owl Bird Leverback Earrings,https://m.media-amazon.com/images/I/61XjleGfHFL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BLM93FHW,5.0,0,50.0,0.0,88,False,0
B0B5KG16KV,Dinosaur Tyrannosaurus Rex Necklace for Girls - 925 Sterling Silver Cute Triceratops Dinosaur Skull Bones Pendant Accessories Animal Jewelry Gifts for boys Girls Teens,https://m.media-amazon.com/images/I/51bNM7NT1+L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B5KG16KV,4.9,0,39.99,0.0,88,False,0
B08YNC6FSH,Sisters Bracelets Best Friend Friendship Bracelets for 3 Distance Matching Bracelets Little Sister Gifts Mothers Day Gifts for Sisters Graduation Gifts,https://m.media-amazon.com/images/I/81oUe0xzFnL._AC_UL320_.jpg,https://www.amazon.com/dp/B08YNC6FSH,4.4,0,6.99,0.0,88,False,0
B07FRFVSX8,"Sterling Silver Jewelry Faith Hope Love Beads Chevron Thumb Ring V Shape Ring (Size 6,7,8,9,10)",https://m.media-amazon.com/images/I/51+sq2AqE5L._AC_UL320_.jpg,https://www.amazon.com/dp/B07FRFVSX8,4.5,0,14.99,0.0,88,False,0
B09ZP2YR16,Percy Jackon Charm Necklace Metal Original Design Quality Necklace for Boys Girls and Women,https://m.media-amazon.com/images/I/71k1TTxAxsL._AC_UL320_.jpg,https://www.amazon.com/dp/B09ZP2YR16,5.0,0,16.88,0.0,88,False,0
B07H47QRH9,Sterling Silver Round Ball Stud Earrings in 12mm – 100% Hypoallergenic Jewelry,https://m.media-amazon.com/images/I/610O8zCwRVL._AC_UL320_.jpg,https://www.amazon.com/dp/B07H47QRH9,4.3,0,39.95,0.0,88,False,0
B008I9UNCK,"24"" Set of 4 Coco Shell Surfer Necklaces - 8mm (5/16"")",https://m.media-amazon.com/images/I/61EDYexjLRL._AC_UL320_.jpg,https://www.amazon.com/dp/B008I9UNCK,5.0,0,27.95,0.0,88,False,0
B0CBV91QQ2,Charm Pearl Cross Necklace Personalized Religious Baptism Jewelry,https://m.media-amazon.com/images/I/41wqqCko6JL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CBV91QQ2,0.0,0,15.99,0.0,88,False,0
B0B5Q496DK,Pink Flamingo Pendant Necklace Bird Jewelry Flamingo Themed Gift,https://m.media-amazon.com/images/I/71cEtVS+puL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B5Q496DK,0.0,0,13.89,0.0,88,False,0
B07MYQB7B9,925 Sterling Sliver Custom Name Necklace Personalized Initial Necklaces Pendant Jewelry Gift for Her,https://m.media-amazon.com/images/I/51AfVumi3mL._AC_UL320_.jpg,https://www.amazon.com/dp/B07MYQB7B9,4.2,0,29.99,0.0,88,False,0
B0C3RFMBQN,Baseball Initial Necklace for Boys Baseball A-Z Letter Charm Pendant Stainless Steel Chain 22+2 inch Personalized Baseball Gift for Men Women Girls,https://m.media-amazon.com/images/I/61Hf4c21jSL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3RFMBQN,4.6,0,10.99,0.0,88,False,0
B075Z22D71,4 Pairs Stainless Steel High Polished Smooth Small Hoop Earring 10-20MM Set,https://m.media-amazon.com/images/I/516LfUiB30L._AC_UL320_.jpg,https://www.amazon.com/dp/B075Z22D71,4.5,0,0.0,0.0,88,False,0
B0CB4GV74S,Taylor Friendship Bracelet Beaded Eras Tour Bracelets Outfits Taylor Eras Tour Outfits Accessories 1989 Lover Era Taylor Concert Outfits Jewelry,https://m.media-amazon.com/images/I/71hyaAR4bAL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CB4GV74S,4.6,0,15.99,16.99,88,False,900
B0BZZD8CQT,Superhero Bracelets Anime Spider Leather Bangle Anime Cute Cartoon Wristband Bangles Cosplay Prop Classic Movie Fans Wrist Belt Jewelry Gift for Men Boys,https://m.media-amazon.com/images/I/61drM9SGsTL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZZD8CQT,4.2,0,12.99,0.0,88,False,0
B09QT146ZR,Couple Bracelets for Women Men Unique Birthday Valentine's Day Anniversary Christmas Gifts for Long Distance Couples Best Friends Girlfriend Boyfriend Lovers Wrap Bead Bracelet,https://m.media-amazon.com/images/I/71lXa3fUXSL._AC_UL320_.jpg,https://www.amazon.com/dp/B09QT146ZR,4.3,0,14.97,0.0,88,False,0
B0B3RJSCTN,Cross Necklace for Men Vintage Cross Pendant Necklace for Boys 24in Chain Faith Pendant Tiny God Lords Prayer Religious Jewelry,https://m.media-amazon.com/images/I/51n4KuIs3lL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B3RJSCTN,5.0,0,13.88,0.0,88,False,0
B0B3TGRFC5,Mail Carrier Gift Postman Gift Mail Driver Gift Thank You For ALL That You Do Appreciate Gift For Postal Worker,https://m.media-amazon.com/images/I/61w3Qtg5t2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B3TGRFC5,5.0,0,12.89,0.0,88,False,0
B09XY1XS7R,The Nightmare Before Christmas Light Up Necklace 30-Inch - Jack Skellington Necklace Light Up - Christmas Necklace,https://m.media-amazon.com/images/I/61t1vT8JZOL._AC_UL320_.jpg,https://www.amazon.com/dp/B09XY1XS7R,3.7,0,9.99,0.0,88,False,0
B01ERUGHGO,Katana Necklace LARGE Katana Jewelry Samurai Sword Necklace Sword Jewelry Katana Pendant Necklace Silver Katana Charm Necklace Japanese Gift,https://m.media-amazon.com/images/I/41iT5Zal6RL._AC_UL320_.jpg,https://www.amazon.com/dp/B01ERUGHGO,4.0,0,4.99,0.0,88,False,0
B08Y6YN5RM,62.45 Ct White Topaz Oval Shaped Assurance,https://m.media-amazon.com/images/I/617VFJnPTTL._AC_UL320_.jpg,https://www.amazon.com/dp/B08Y6YN5RM,0.0,0,9.99,0.0,88,False,0
B09QXDRSQV,"Girlfriend's Mom Necklace, Gifts for My Girlfriends Mom, Sterling Silver Two Interlocking Infinity Double Heart, Mother's Day Jewelry Birthday Gift",https://m.media-amazon.com/images/I/81GCztcIeHL._AC_UL320_.jpg,https://www.amazon.com/dp/B09QXDRSQV,5.0,0,15.09,0.0,88,False,0
B0CDLHVQYJ,Acrylic Green Sweet Frog Earrings Drop Dangle Novelty Jewelry For Women Kids Charms Gifts,https://m.media-amazon.com/images/I/61FV5W1BgmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CDLHVQYJ,3.9,0,7.99,0.0,88,False,0
B0C7CSKT5Y,Rakhi Lumba set of 2 Rakhi for Brother and Bhabhi Bhaiya Bhai Rakhi Set of 2 Couple Pair Rakhi Dora Thread gift Pack in Red Bag for Raksha Bandhan Rakhi Bracelet for Veera Brother Sister Festival,https://m.media-amazon.com/images/I/81Ud2d47crL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7CSKT5Y,0.0,0,14.44,0.0,88,False,0
B09QKTXP2N,Handmade Layered Bohemian Stackable Bodhi Beads Evil Eye Fatima Hand Bracelet Set for Women Girl Men Boy Multilayered Boho Stretch Tassel Resin Bracelet Unisex Holiday Jewelry Gift,https://m.media-amazon.com/images/I/61Lr8kitGpL._AC_UL320_.jpg,https://www.amazon.com/dp/B09QKTXP2N,3.6,0,5.79,0.0,88,False,0
B09Q8CHYH3,Evil Eye Bracelet Handmade Adjustable Red Black String Knot Bracelet Lucky Kabbalah Protection Bracelet for Women Girls Men Boys Jewelry,https://m.media-amazon.com/images/I/51YjWhGmnXL._AC_UL320_.jpg,https://www.amazon.com/dp/B09Q8CHYH3,3.8,0,5.29,0.0,88,False,0
B09V5DTYC4,"Long Distance Touch Bracelets Set of 2 - Lovers Are Closer Than Ever, Remote Smart Connection Love Bracelet, No Matter Where They Are/Send SOS SMS ,For Couples Lovers Family Kids Friends, Cheap Relationship Couples Gifts black pink",https://m.media-amazon.com/images/I/71MNEjnAcJL._AC_UL320_.jpg,https://www.amazon.com/dp/B09V5DTYC4,3.1,0,89.66,0.0,88,False,0
B07MWX2DNF,Funny Dentists Gift Same Spit Different Day Dental Hygienist Gift(Same Spit),https://m.media-amazon.com/images/I/7182Q6vSZML._AC_UL320_.jpg,https://www.amazon.com/dp/B07MWX2DNF,4.8,0,13.89,0.0,88,False,0
B09PVBJJS5,Punk Grunge Gothic Black Pu Leather Skull Skeleton Hand Chain Bracelet Rock Leather Bracelets Bangle with Finger Ring Halloween Cos Skeleton Gloves Wristband Accessory,https://m.media-amazon.com/images/I/91dM2LNJRdL._AC_UL320_.jpg,https://www.amazon.com/dp/B09PVBJJS5,3.6,0,12.98,0.0,88,False,0
B08LCBQQX4,Baptism Bracelet for Women Adult Baptism Gift Baptized Bracelet for Teen Girl,https://m.media-amazon.com/images/I/61ORmri-bnL._AC_UL320_.jpg,https://www.amazon.com/dp/B08LCBQQX4,4.6,0,9.19,0.0,88,False,0
B0B53BG5LX,set of 5 pcs rakhi for brother combo rakhis set with roli chawal rakhi | Gift for Rakshabandhan Rakhi | Bracelet for brother combo rakhi set,https://m.media-amazon.com/images/I/81EyWDAbp0L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B53BG5LX,0.0,0,9.49,0.0,88,False,0
